Character_A,Character_B,Weight,Pages
"بوڑھا مچھلی فروش","بڑھا دکان والا",1,"206"
"بوڑھا مچھلی فروش","عذرا",1,"206"
"بوڑھا پروفیسر (قافلہ)","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"450"
"بوڑھا پروفیسر (قافلہ)","علی (نعیم کا بیٹا)",2,"450 476"
"بوڑھا پروفیسر (قافلہ)","نعیم",2,"450 476"
"بڑھا دکان والا","بڑی ماں (نعیم کی ماں)",1,"259"
"بڑھا دکان والا","حسین (روشن آغا کا ملازم)",1,"360"
"بڑھا دکان والا","خاتون (کالی عینک والی)",1,"4"
"بڑھا دکان والا","راول (گاؤں کا لڑکا)",1,"259"
"بڑھا دکان والا","روشن آغا",3,"10 151 297"
"بڑھا دکان والا","روشن پور کے بلوائی",1,"112"
"بڑھا دکان والا","ریاض",1,"82"
"بڑھا دکان والا","سر آغا خان سوم",2,"285 297"
"بڑھا دکان والا","سر محمد شفیع",1,"285"
"بڑھا دکان والا","سرخ داڑھی والا گوریلا",1,"178"
"بڑھا دکان والا","سپاہی گروہ (بازار چھاپہ)",2,"103 341"
"بڑھا دکان والا","شیلا رانی",6,"141 144 164 168 169 174"
"بڑھا دکان والا","عائشہ (علی کی سہیلی → بعد میں بیوی)",3,"259 444 477"
"بڑھا دکان والا","عائشہ کی ماں (علی کی خالہ)",1,"259"
"بڑھا دکان والا","عذرا",15,"4 10 18 24 154 206 267 297 346 360 373 374 378 394 428"
"بڑھا دکان والا","علی (نعیم کا بیٹا)",12,"27 43 259 285 297 310 341 344 346 357 444 477"
"بڑھا دکان والا","فرحت",1,"267"
"بڑھا دکان والا","فہمیدہ (نجمی/مجھی)",2,"426 428"
"بڑھا دکان والا","لال (ٹائم کیپر)",4,"78 267 311 316"
"بڑھا دکان والا","لیلی (رقاصہ)",2,"71 114"
"بڑھا دکان والا","مادھوکر",1,"145"
"بڑھا دکان والا","محمد علی جناح",1,"285"
"بڑھا دکان والا","مدن رائے",3,"144 163 178"
"بڑھا دکان والا","مسعود",1,"426"
"بڑھا دکان والا","منشی (لگان والا)",1,"346"
"بڑھا دکان والا","مولانا محمد علی",1,"285"
"بڑھا دکان والا","مہندر (جیل اوورسیئر نمبر 19)",6,"56 71 78 79 103 267"
"بڑھا دکان والا","نعیم",44,"4 8 10 18 24 27 40 43 56 70 71 79 80 82 103 111 112 114 128 141 144 145 151 154 163 164 168 169 174 177 178 297 311 314 316 346 373 374 394 426 428 432 444 477"
"بڑھا دکان والا","نعیم اور عذرا کی بیٹی",1,"310"
"بڑھا دکان والا","پرویز",4,"10 18 24 394"
"بڑھا دکان والا","ڈاکٹر انصاری",2,"374 378"
"بڑھا دکان والا","کانگریس سیکرٹری (نام نہیں دیا گیا)",2,"4 154"
"بڑھا دکان والا","گدھے والا کمین",2,"177 344"
"بڑھا دکان والا","گورنر بنگال",1,"163"
"بڑھا دکان والا","ہری چند",1,"154"
"بڑی ماں (نعیم کی ماں)","راول (گاؤں کا لڑکا)",1,"259"
"بڑی ماں (نعیم کی ماں)","روشن آغا",1,"198"
"بڑی ماں (نعیم کی ماں)","عائشہ (علی کی سہیلی → بعد میں بیوی)",3,"241 259 442"
"بڑی ماں (نعیم کی ماں)","عائشہ کی ماں (علی کی خالہ)",1,"259"
"بڑی ماں (نعیم کی ماں)","عذرا",3,"347 348 349"
"بڑی ماں (نعیم کی ماں)","علی (نعیم کا بیٹا)",4,"241 259 354 442"
"بڑی ماں (نعیم کی ماں)","نعیم",7,"124 198 347 348 349 354 442"
"بھارت سنگھ","نعیم",1,"303"
"بھارت سنگھ","وزیر خان",1,"303"
"بیگم وحید الدین","شیریں",1,"214"
"بیگم وحید الدین","علی (نعیم کا بیٹا)",1,"214"
"بیگم وحید الدین","غیث",1,"214"
"بیگم وحید الدین","نعیم",1,"214"
"بیگم وحید الدین","پرویز",1,"214"
"بیگم پرویز","روشن آغا",2,"265 486"
"بیگم پرویز","عذرا",2,"265 486"
"بیگم پرویز","عمران (ماسٹر ڈل)",1,"486"
"بیگم پرویز","مہندر (جیل اوورسیئر نمبر 19)",1,"265"
"بیگم پرویز","نعیم",2,"265 486"
"بیگم پرویز","نوری",1,"486"
"بیگم پرویز","پرویز",2,"265 486"
"بیگم چٹوپادھیائے","عذرا",1,"363"
"بیگم چٹوپادھیائے","فہمیدہ (نجمی/مجھی)",1,"363"
"جنرل فورمین (سیمنٹ فیکٹری)","سلیم سپروائزر",1,"400"
"جنرل فورمین (سیمنٹ فیکٹری)","علی (نعیم کا بیٹا)",1,"400"
"جنرل فورمین (سیمنٹ فیکٹری)","مل کا مالک",1,"400"
"جنرل فورمین (سیمنٹ فیکٹری)","چیف انجینئر (فیکٹری)",1,"400"
