Character_A,Character_B,Weight,Pages
"شوکت","پنڈت گنگا دت مہجور",1,"18"
"شوکت","کامریڈ",1,"128"
"شیریں","مشتاق علی",1,"261"
"شیریں","ممتاز",1,"211"
"شیریں","والد صاحب",1,"261"
"شیریں","پراپرٹی ڈیلر",2,"201 268"
"شیریں","چچی جان",1,"30"
"شیریں","کامریڈ",1,"268"
"شیریں","گھیر",1,"156"
"ظہور","فاروق",2,"47 179"
"ظہور","ممتاز",3,"47 178 179"
"ظہور","کامریڈ",8,"47 128 144 161 162 163 178 179"
"عظیم صاحب","قنبر حسن",1,"77"
"عظیم صاحب","مشتاق علی",2,"16 17"
"عظیم صاحب","پنڈت گنگا دت مہجور",2,"16 17"
"عظیم صاحب","چھوٹی پھوپھی",1,"77"
"فاروق","ممتاز",8,"47 142 143 145 146 148 150 179"
"فاروق","ناصر کاظمی",1,"146"
"فاروق","چائے والا (فٹ پاتھ)",1,"146"
"فاروق","کامریڈ",9,"47 142 143 145 146 147 148 179 250"
"قنبر حسن","نجم الہدی",1,"76"
"قنبر حسن","پنڈت سوم دت",1,"69"
"قنبر حسن","پنڈت گنگا دت مہجور",2,"69 78"
"قنبر حسن","پیر مغیث الدین",1,"78"
"قنبر حسن","پیڑ حسن",1,"76"
"قنبر حسن","چھوٹی پھوپھی",2,"76 77"
"مستانہ","ممتاز",1,"26"
"مستانہ","ٹھیکیدار",1,"26"
"مشتاق علی","مصداق علی",1,"262"
"مشتاق علی","میاں چپاتی",1,"68"
"مشتاق علی","میم صاحب",1,"74"
"مشتاق علی","والد صاحب",4,"1 19 261 267"
"مشتاق علی","ٹھیکیدار",1,"235"
"مشتاق علی","پراپرٹی ڈیلر",1,"267"
"مشتاق علی","پنڈت گنگا دت مہجور",7,"16 17 18 19 110 264 278"
"مشتاق علی","پھوپھی اماں",1,"68"
"مشتاق علی","چچا جان",1,"1"
"مشتاق علی","چھوٹی پھوپھی",1,"68"
"مشتاق علی","کشن لال",1,"110"
"مشتاق علی","کلکٹر بہادر",1,"74"
"مشتاق علی","گھیر",1,"51"
"ممتاز","ناصر کاظمی",1,"146"
"ممتاز","ٹھیکیدار",1,"26"
"ممتاز","چائے والا (فٹ پاتھ)",1,"146"
"ممتاز","کامریڈ",12,"47 129 142 143 145 146 148 153 155 178 179 249"
"میاں چپاتی","پھوپھی اماں",2,"66 68"
"میاں چپاتی","چھوٹی پھوپھی",2,"66 68"
"میاں چپاتی","کلکٹر بہادر",1,"67"
"میم صاحب","کلکٹر بہادر",1,"74"
"ناصر کاظمی","چائے والا (فٹ پاتھ)",1,"146"
"ناصر کاظمی","کامریڈ",1,"146"
"نبیل","کامریڈ",1,"127"
"نجم الہدی","پیڑ حسن",1,"76"
"نجم الہدی","چھوٹی پھوپھی",1,"76"
"نصیبین بوا","کامریڈ",1,"114"
"والد صاحب","پراپرٹی ڈیلر",1,"267"
"والد صاحب","پنڈت گنگا دت مہجور",1,"19"
"والد صاحب","چچا جان",1,"1"
"ٹھیکیدار","پراپرٹی ڈیلر",1,"236"
"ٹیکسی ڈرائیور","پراپرٹی ڈیلر",1,"188"
"پراپرٹی ڈیلر","کامریڈ",7,"208 209 220 233 268 289 291"
"پنڈت سوم دت","پنڈت گنگا دت مہجور",2,"69 70"
"پنڈت گنگا دت مہجور","پیر مغیث الدین",1,"78"
"پنڈت گنگا دت مہجور","کشن لال",2,"110 112"
"پھوپھی اماں","چھوٹی پھوپھی",2,"66 68"
"پیڑ حسن","چھوٹی پھوپھی",1,"76"
"چائے والا (فٹ پاتھ)","کامریڈ",1,"146"
