Character_A,Character_B,Weight,Pages
"سخت خاں","سمند خاں",1,"83"
"سمند خاں","شہزادی محل",2,"117 118"
"سمند خاں","صدیق",1,"118"
"سمند خاں","عدالت علی",1,"118"
"سمند خاں","غنی",1,"118"
"شہزادی محل","صدیق",1,"118"
"شہزادی محل","عدالت علی",1,"118"
"شہزادی محل","غنی",1,"118"
"شہزادی محل","فرنگی گاؤ سوار",4,"100 113 114 130"
"شہزادی محل","والد ماجد",5,"107 108 120 127 130"
"شہزادی محل","والدہ حضرت",3,"108 114 127"
"شیخ ضیاء الحق","مولوی ثناء اللہ",3,"4 5 6"
"شیخ ضیاء الحق","پیر جی",3,"4 5 6"
"صدیق","عدالت علی",3,"93 118 119"
"صدیق","غنی",3,"93 118 119"
"صدیق","نصیر",1,"93"
"صدیق","والدہ حضرت",1,"119"
"ضمیر","منشی جی",2,"76 77"
"ضمیر","نانی اماں",4,"43 47 55 78"
"ضمیر","والد ماجد",1,"112"
"ضمیر","والدہ حضرت",4,"20 38 47 112"
"ضمیر","پیر جی",1,"78"
"ضمیر","چچا",1,"27"
"ضمیر","گندل",6,"23 24 61 69 70 75"
"ضمیر","ہیرا",5,"23 24 61 75 76"
"طوطے میاں","عدالت علی",3,"101 104 141"
"طوطے میاں","غنی",1,"104"
"طوطے میاں","نصیر",3,"101 104 141"
"عدالت علی","غنی",5,"93 95 104 118 119"
"عدالت علی","نصیر",4,"93 101 104 141"
"عدالت علی","والدہ حضرت",1,"119"
"غنی","نصیر",2,"93 104"
"غنی","والدہ حضرت",1,"119"
"فرنگی گاؤ سوار","والد ماجد",2,"130 135"
"فرنگی گاؤ سوار","والدہ حضرت",1,"114"
"فقیر چند","محمد",1,"7"
"منشی جی","ہیرا",1,"76"
"مولوی ثناء اللہ","پیر جی",3,"4 5 6"
"نانی اماں","والدہ حضرت",2,"44 47"
"نانی اماں","پیر جی",1,"78"
"والد ماجد","والدہ حضرت",5,"108 110 112 127 137"
"گندل","ہیرا",8,"1 23 24 25 61 71 72 75"
