Character_A,Character_B,Weight,Pages
"افضل رندھاوا","جنرل ضیاء الحق",1,"273"
"افضل رندھاوا","جوش ملیح آبادی",1,"273"
"افضل رندھاوا","پروفیسر کرار حسین",1,"273"
"افضل رندھاوا","ڈاکٹر مہدی حسن",1,"273"
"الف المحراث","انتظار حسین",2,"282 283"
"الف المحراث","حبیب جالب",1,"282"
"الف المحراث","ظفر اقبال",1,"282"
"الف المحراث","عثمان علی خاں",1,"283"
"الف المحراث","مجاہد اردو (گمنام مقرر)",1,"281"
"الف المحراث","مولانا ابوالکلام آزاد",1,"282"
"الف المحراث","مولانا ظفر علی خاں",1,"283"
"الف المحراث","ڈاکٹر سید عبداللہ",1,"281"
"الوک بھلہ","انتظار حسین",1,"244"
"الوک بھلہ","سدھیر",1,"244"
"الوک بھلہ","غلام محمد",1,"244"
"الوک بھلہ","غلام محمد شیخ",1,"244"
"الوک بھلہ","محمد عمر میمن",1,"244"
"الوک بھلہ","گیتانجلی",1,"244"
"امجد الطاف","جالندھری تانگہ والا",1,"76"
"امجد الطاف","شہرت بخاری",1,"76"
"امجد الطاف","شیر محمد اختر",1,"76"
"امجد الطاف","ضیا جالندھری",1,"76"
"امجد الطاف","فیض احمد فیض",1,"76"
"امجد الطاف","قیوم صاحب (یونیسکو)",2,"76 126"
"امجد الطاف","قیوم نظر",1,"76"
"امجد الطاف","مختار صدیقی",1,"76"
"امجد الطاف","ناصر کاظمی",1,"76"
"امجد الطاف","ولی",1,"126"
"امجد الطاف","یوسف ظفر",1,"76"
"امیر تیمور","انتظار حسین",1,"196"
"امیر تیمور","برتولٹ بریخت",1,"197"
"امیر تیمور","زاہد ڈار",1,"196"
"امیر تیمور","شاکر علی",1,"196"
"امیر تیمور","شاہجہان",1,"196"
"امیر تیمور","غازی منجم",2,"196 197"
"امیر تیمور","فیض احمد فیض",1,"197"
"امیر تیمور","مجروح سلطان پوری",1,"197"
"امیر تیمور","کشور ناہید",2,"196 197"
"امیر تیمور","ہارون الرشید",1,"196"
"انتظار حسین","انجم رومانی",3,"22 106 188"
"انتظار حسین","اندرا گاندھی",2,"291 292"
"انتظار حسین","انصار",2,"68 214"
"انتظار حسین","اننت مورتی",1,"243"
"انتظار حسین","انور الحسن جعفری",1,"220"
"انتظار حسین","اکبر لاہوری",1,"216"
"انتظار حسین","ایس ایم ظفر",1,"287"
"انتظار حسین","ایوب خاں",7,"110 131 151 155 160 179 292"
"انتظار حسین","اے ڈی اظہر",2,"157 158"
"انتظار حسین","بانو قدسیہ",1,"154"
"انتظار حسین","بخاری صاحب",1,"23"
"انتظار حسین","بلراج منیرا",1,"291"
"انتظار حسین","بلراج کومل",1,"251"
"انتظار حسین","بیدل جالندھری",3,"69 78 79"
"انتظار حسین","بے نظیر بھٹو",2,"215 260"
"انتظار حسین","تجمل حسین",3,"141 157 158"
"انتظار حسین","تلوک چند محروم",1,"259"
"انتظار حسین","جالندھری تانگہ والا",9,"69 78 79 91 93 137 139 286 287"
"انتظار حسین","جسٹس کیانی",1,"131"
"انتظار حسین","جمال عبد الناصر",2,"101 131"
"انتظار حسین","جمیل الدین عالی",1,"251"
"انتظار حسین","جمیلہ ہاشمی",5,"158 207 208 220 231"
"انتظار حسین","جنرل جیلانی",1,"201"
"انتظار حسین","جنرل ضیاء الحق",6,"201 205 219 250 260 272"
"انتظار حسین","جوزف کیمبل",1,"191"
"انتظار حسین","جوش ملیح آبادی",7,"34 51 55 93 245 286 298"
"انتظار حسین","جگر",1,"286"
"انتظار حسین","جیلانی کامران",1,"179"
"انتظار حسین","حبیب جالب",8,"60 73 168 169 186 188 198 282"
"انتظار حسین","حجاب امتیاز علی",6,"207 208 212 231 233 234"
"انتظار حسین","حسین نقی",1,"186"
"انتظار حسین","حفیظ ہوشیارپوری",1,"22"
"انتظار حسین","حمید اختر",4,"34 55 102 233"
"انتظار حسین","حمید علوی",1,"154"
"انتظار حسین","حمید نظامی",1,"74"
"انتظار حسین","حنیف رامے",4,"74 75 92 201"
"انتظار حسین","حکیم ریاض",1,"146"
"انتظار حسین","خان فضل الرحمن خان",1,"216"
"انتظار حسین","خدیجہ مستور",1,"184"
"انتظار حسین","خضر تمیمی",1,"157"
"انتظار حسین","خواجہ صاحب",1,"69"
"انتظار حسین","دادا پٹی نذیر احمد",1,"37"
"انتظار حسین","ذوالفقار علی بھٹو",5,"78 169 186 210 219"
"انتظار حسین","راجہ رسالو",1,"178"
"انتظار حسین","رام لال",2,"215 239"
"انتظار حسین","رضی عابدی",1,"245"
"انتظار حسین","رمضان تپائی",2,"106 198"
"انتظار حسین","روحی بانو",1,"260"
"انتظار حسین","روشن آراء بیگم",3,"168 187 188"
"انتظار حسین","ریاض بٹالوی",1,"177"
"انتظار حسین","ریوتی سرن شرما",5,"40 94 246 257 258"
"انتظار حسین","زاہد ڈار",6,"28 170 172 196 272 291"
"انتظار حسین","زین العابدین",1,"172"
"انتظار حسین","سائرہ ہاشمی",1,"220"
"انتظار حسین","سارتر",2,"101 158"
"انتظار حسین","سارہ شگفتہ",1,"215"
"انتظار حسین","سبط حسن",2,"55 191"
"انتظار حسین","سجاد باقر رضوی",3,"125 154 194"
"انتظار حسین","سجاد ظہیر",1,"55"
"انتظار حسین","سدھیر",1,"244"
"انتظار حسین","سراج صاحب",1,"78"
"انتظار حسین","سریندر پرکاش",1,"251"
"انتظار حسین","سعید بور",1,"37"
"انتظار حسین","سعید محمود",5,"81 82 83 85 211"
"انتظار حسین","سلیم احمد",10,"14 27 37 39 85 109 110 113 188 201"
"انتظار حسین","سہیل عظیم آبادی",1,"31"
"انتظار حسین","سید امتیاز علی تاج",1,"102"
"انتظار حسین","سید سلیمان ندوی",1,"285"
"انتظار حسین","سیموئل بیکٹ",1,"289"
"انتظار حسین","شاد امرتسری",1,"216"
"انتظار حسین","شارعزیز",1,"233"
"انتظار حسین","شاکر علی",8,"55 74 81 170 172 191 194 196"
"انتظار حسین","شاہجہان",1,"196"
"انتظار حسین","شاہد حمید",1,"217"
"انتظار حسین","شاہد صاحب",2,"53 110"
"انتظار حسین","شفقت تنویر مرزا",1,"178"
"انتظار حسین","شمس",1,"158"
"انتظار حسین","شمع فتح علی",1,"246"
"انتظار حسین","شومی قیصر",1,"183"
